id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperature_C,lat_lon
13668,AAA00353656109378739,1706,1743,1856,0,11924,4142,57186,457275,97126,281,1570,9796,84,0,0,6,3,6,0,0,22/10/22 6.09,16,"45.7275, 9.7127"
13669,AAA00353656109378739,1715,1743,1856,0,11858,4128,57152,457275,97126,281,1561,9799,85,0,22,0,4,18,0,0,22/10/22 6.24,16,"45.7275, 9.7127"
13670,AAA00353656109378739,1711,1743,1881,0,11924,4122,57186,457275,97126,281,1539,9800,86,0,202,0,3,10,0,0,22/10/22 6.39,15,"45.7275, 9.7127"
13671,AAA00353656109378739,1716,1750,1881,0,11924,4135,57117,457275,97126,281,1533,9799,87,0,0,2,3,8,0,0,22/10/22 6.54,15,"45.7275, 9.7127"
13672,AAA00353656109378739,1714,1750,1862,0,11924,4128,57117,457275,97126,281,1531,9801,87,0,292,2,3,6,0,0,22/10/22 7.09,15,"45.7275, 9.7127"
13673,AAA00353656109378739,1716,1743,1862,0,11858,4135,57117,457275,97126,281,1529,9800,88,0,0,0,2,10,0,0,22/10/22 7.25,15,"45.7275, 9.7127"
13674,AAA00353656109378739,1710,1750,1862,0,11858,4149,57117,457275,97126,281,1534,9800,88,0,337,0,2,6,0,0,22/10/22 7.40,15,"45.7275, 9.7127"
13675,AAA00353656109378739,1714,1750,1875,0,11924,4128,57083,457275,97126,281,1538,9801,88,0,0,4,4,6,0,0,22/10/22 7.55,15,"45.7275, 9.7127"
13676,AAA00353656109378739,1709,1750,1868,0,11924,4128,57152,457275,97126,281,1543,9802,89,0,0,5,2,5,0,0,22/10/22 8.10,15,"45.7275, 9.7127"
13677,AAA00353656109378739,1709,1750,1868,0,11924,4128,57117,457275,97126,281,1556,9803,89,0,337,1,5,14,0,0,22/10/22 8.25,16,"45.7275, 9.7127"
13678,AAA00353656109378739,1709,1750,1868,0,11858,4142,57083,457275,97126,281,1559,9805,89,0,22,4,2,6,0,0,22/10/22 8.40,16,"45.7275, 9.7127"
13679,AAA00353656109378739,1715,1756,1881,0,11858,4128,57083,457275,97126,281,1560,9805,89,0,0,4,2,4,0,0,22/10/22 8.55,16,"45.7275, 9.7127"
13680,AAA00353656109378739,1719,1756,1875,0,11858,4122,57048,457275,97126,281,1579,9808,90,0,292,0,1,4,0,0,22/10/22 9.10,16,"45.7275, 9.7127"
13681,AAA00353656109378739,1719,1762,1875,0,11858,4135,56668,457275,97126,281,1592,9809,90,0,292,2,0,2,292,0,22/10/22 9.25,16,"45.7275, 9.7127"
13682,AAA00353656109378739,1723,1768,1881,0,11858,4128,56599,457275,97126,281,1635,9809,91,0,67,2,0,2,67,0,22/10/22 9.40,16,"45.7275, 9.7127"
13683,AAA00353656109378739,1725,1775,1900,0,11793,4128,57048,457275,97127,292,1664,9812,91,0,0,0,0,0,0,0,22/10/22 9.56,17,"45.7275, 9.7127"
13684,AAA00353656109378739,1737,1781,1900,0,11858,4122,57014,457275,97127,292,1676,9813,91,0,337,2,0,2,337,0,22/10/22 10.11,17,"45.7275, 9.7127"
13685,AAA00353656109378739,1743,1787,1906,0,11858,4122,57048,457275,97127,292,1701,9816,91,0,337,0,2,8,0,0,22/10/22 10.26,17,"45.7275, 9.7127"
13686,AAA00353656109378739,1752,1793,1943,0,11924,4128,56979,457275,97127,292,1629,9817,90,0,247,0,3,5,0,0,22/10/22 10.41,16,"45.7275, 9.7127"
13687,AAA00353656109378739,1747,1800,1937,0,11793,4128,56910,457275,97127,292,1598,9818,91,0,292,3,4,8,0,0,22/10/22 10.56,16,"45.7275, 9.7127"
13688,AAA00353656109378739,1754,1806,1925,0,11858,4128,56875,457275,97127,292,1620,9818,92,0,0,4,1,4,0,0,22/10/22 11.11,16,"45.7275, 9.7127"
13689,AAA00353656109378739,1768,1812,1925,0,11858,4128,56875,457275,97127,292,1659,9819,92,0,0,2,0,3,0,0,22/10/22 11.26,17,"45.7275, 9.7127"
13690,AAA00353656109378739,1765,1812,1931,0,11858,4135,56875,457275,97127,292,1760,9820,93,0,292,0,0,3,0,0,22/10/22 11.41,18,"45.7275, 9.7127"
13691,AAA00353656109378739,1775,1825,1956,0,11924,4149,56910,457275,97127,292,1833,9821,94,0,67,0,0,0,67,0,22/10/22 11.56,18,"45.7275, 9.7127"
13692,AAA00353656109378739,1781,1843,1962,0,11858,4128,56910,457275,97127,292,1907,9822,94,0,292,0,0,2,0,0,22/10/22 12.11,19,"45.7275, 9.7127"
13693,AAA00353656109378739,1808,1856,1975,0,11858,4128,56841,457275,97127,292,1926,9822,94,0,67,2,1,2,67,0,22/10/22 12.26,19,"45.7275, 9.7127"
13694,AAA00353656109378739,1824,1868,1993,0,11858,4142,56875,457275,97127,292,1976,9823,93,0,67,1,0,2,0,0,22/10/22 12.41,20,"45.7275, 9.7127"
13695,AAA00353656109378739,1846,1887,2018,0,11858,4128,56910,457275,97127,292,1945,9824,92,0,337,4,2,4,337,0,22/10/22 12.57,19,"45.7275, 9.7127"
13696,AAA00353656109378739,1850,1900,2025,0,11858,4122,56944,457275,97127,292,1934,9825,92,0,0,1,1,5,0,0,22/10/22 13.12,19,"45.7275, 9.7127"
13697,AAA00353656109378739,1868,1906,2031,0,11858,4149,56944,457275,97127,292,1983,9825,93,0,292,0,1,4,0,0,22/10/22 13.27,20,"45.7275, 9.7127"
13698,AAA00353656109378739,1881,1925,2043,0,11924,4122,57083,457275,97127,292,2085,9825,93,0,247,3,0,3,247,0,22/10/22 13.42,21,"45.7275, 9.7127"
13699,AAA00353656109378739,1909,1943,2075,0,11858,4135,57152,457275,97127,312,2167,9825,91,0,202,0,2,10,0,0,22/10/22 13.57,22,"45.7275, 9.7127"
13700,AAA00353656109378739,1918,1962,2093,0,11858,4128,57255,457275,97127,312,2223,9825,90,0,292,0,0,2,0,0,22/10/22 14.12,22,"45.7275, 9.7127"
13701,AAA00353656109378739,1941,1987,2112,0,11924,4128,57325,457275,97127,312,2186,9823,87,0,0,5,1,5,0,0,22/10/22 14.27,22,"45.7275, 9.7127"
13702,AAA00353656109378739,1973,2012,2181,0,11924,4115,57394,457275,97127,312,2175,9822,87,0,22,0,1,4,0,0,22/10/22 14.42,22,"45.7275, 9.7127"
13703,AAA00353656109378739,1995,2037,2181,0,11793,4128,57463,457275,97127,312,2154,9822,87,0,67,10,3,10,67,0,22/10/22 14.58,22,"45.7275, 9.7127"
13704,AAA00353656109378739,2018,2056,2187,0,11858,4142,57497,457275,97127,312,2118,9822,85,0,0,4,5,8,0,0,22/10/22 15.13,21,"45.7275, 9.7127"
13705,AAA00353656109378739,2040,2068,2200,0,11924,4149,57532,457275,97127,312,2077,9822,84,0,135,0,6,15,0,2,22/10/22 15.28,21,"45.7275, 9.7127"
13706,AAA00353656109378739,2058,2081,2212,0,11793,4128,57601,457275,97127,312,2099,9822,83,0,135,4,2,5,0,0,22/10/22 15.43,21,"45.7275, 9.7127"
13707,AAA00353656109378739,2069,2093,2231,0,11858,4135,57635,457275,97127,312,2081,9822,82,0,22,1,1,4,0,1,22/10/22 15.58,21,"45.7275, 9.7127"
13708,AAA00353656109378739,2069,2100,2231,0,11858,4128,57670,457275,97127,312,2068,9824,82,0,247,0,6,18,0,1,22/10/22 16.13,21,"45.7275, 9.7127"
13709,AAA00353656109378739,2064,2106,2237,0,11924,4128,57670,457275,97127,312,2044,9825,81,0,0,0,5,10,0,0,22/10/22 16.28,20,"45.7275, 9.7127"
13710,AAA00353656109378739,2074,2112,2237,0,11858,4128,57705,457275,97127,312,2028,9825,81,0,67,0,0,2,0,0,22/10/22 16.43,20,"45.7275, 9.7127"
13711,AAA00353656109378739,2071,2112,2250,0,11924,4128,57670,457275,97127,312,2002,9826,82,0,292,0,1,8,0,0,22/10/22 16.58,20,"45.7275, 9.7127"
13712,AAA00353656109378739,2079,2112,2243,0,11858,4122,57670,457275,97127,312,1955,9826,81,0,0,6,4,14,0,0,22/10/22 17.13,20,"45.7275, 9.7127"
13713,AAA00353656109378739,2074,2106,2231,0,11924,4128,57670,457275,97127,312,1895,9828,82,0,292,0,0,3,0,0,22/10/22 17.29,19,"45.7275, 9.7127"
13714,AAA00353656109378739,2070,2087,2218,0,11793,4122,57670,457275,97127,312,1837,9829,82,0,292,0,0,0,292,0,22/10/22 17.44,18,"45.7275, 9.7127"
13715,AAA00353656109378739,2067,2075,2212,0,11924,4128,57670,457275,97127,291,1777,9830,83,0,0,4,5,11,0,0,22/10/22 17.59,18,"45.7275, 9.7127"
13716,AAA00353656109378739,2057,2056,2187,0,11924,4128,57635,457275,97127,291,1705,9831,84,0,337,4,4,10,0,0,22/10/22 18.14,17,"45.7275, 9.7127"
13717,AAA00353656109378739,2047,2031,2162,0,11858,4128,57566,457275,97127,291,1657,9832,84,0,337,16,12,20,0,0,22/10/22 18.29,17,"45.7275, 9.7127"
13718,AAA00353656109378739,2043,2012,2187,0,11989,4128,57566,457275,97127,291,1620,9832,85,0,0,12,8,12,0,0,22/10/22 18.44,16,"45.7275, 9.7127"
13719,AAA00353656109378739,2024,2000,2137,0,11858,4128,57532,457275,97127,291,1611,9835,86,0,0,24,17,24,0,0,22/10/22 18.59,16,"45.7275, 9.7127"
13720,AAA00353656109378739,2001,1981,2112,0,11924,4135,57497,457275,97127,291,1590,9838,86,0,0,16,7,16,0,0,22/10/22 19.14,16,"45.7275, 9.7127"
13721,AAA00353656109378739,1984,1962,2087,0,11924,4149,57428,457275,97127,291,1580,9841,86,0,0,12,9,12,0,0,22/10/22 19.29,16,"45.7275, 9.7127"
13722,AAA00353656109378739,1973,1943,2068,0,11858,4128,57394,457275,97127,291,1587,9842,86,0,0,8,14,27,0,0,22/10/22 19.45,16,"45.7275, 9.7127"
13723,AAA00353656109378739,1948,1931,2062,0,11858,4128,57428,457275,97127,291,1591,9843,87,0,0,24,18,25,0,0,22/10/22 19.59,16,"45.7275, 9.7127"
13724,AAA00353656109378739,1937,1912,2037,0,11858,4149,57325,457275,97127,291,1548,9844,87,0,337,4,11,28,0,0,22/10/22 20.15,15,"45.7275, 9.7127"
13725,AAA00353656109378739,1920,1893,2018,0,11858,4149,57325,457275,97127,291,1521,9845,87,0,0,8,11,18,0,0,22/10/22 20.30,15,"45.7275, 9.7127"
13726,AAA00353656109378739,1898,1875,2000,0,11858,4142,57325,457275,97127,291,1508,9847,87,0,0,0,4,12,0,0,22/10/22 20.45,15,"45.7275, 9.7127"
13727,AAA00353656109378739,,1862,1993,0,11858,4142,57290,457275,97127,291,1493,9848,87,0,22,3,3,9,0,0,22/10/22 21.00,15,"45.7275, 9.7127"
13728,AAA00353656109378739,1873,1850,1968,0,11858,4128,57290,457275,97127,291,1518,9850,88,0,0,9,11,21,0,0,22/10/22 21.15,15,"45.7275, 9.7127"
13729,AAA00353656109378739,1851,1843,1956,0,11858,4128,57255,457275,97127,291,1532,9850,89,0,337,11,5,17,0,0,22/10/22 21.30,15,"45.7275, 9.7127"
13730,AAA00353656109378739,1843,1831,1950,0,11858,4135,57221,457275,97127,291,1561,9852,89,0,337,12,8,14,0,0,22/10/22 21.45,16,"45.7275, 9.7127"
13731,AAA00353656109378739,1822,1831,1956,0,11793,4128,57221,457276,97127,304,1600,9853,89,0,337,3,6,16,0,0,22/10/22 22.00,16,"45.7275, 9.7127"
13732,AAA00353656109378739,1812,1831,1943,0,11858,4128,57221,457276,97127,304,1598,9854,89,0,0,3,5,8,0,0,22/10/22 22.15,16,"45.7275, 9.7127"
13733,AAA00353656109378739,1802,1825,1943,0,11858,4122,57186,457276,97127,304,1606,9855,89,0,337,8,5,9,0,0,22/10/22 22.30,16,"45.7275, 9.7127"
13734,AAA00353656109378739,1805,1825,1993,0,11924,4135,57186,457276,97127,304,1626,9856,89,0,22,10,7,20,0,0,22/10/22 22.46,16,"45.7275, 9.7127"
13735,AAA00353656109378739,1800,1818,1956,0,11924,4135,57186,457276,97127,304,1623,9858,89,0,292,0,3,7,0,0,22/10/22 23.01,16,"45.7275, 9.7127"
13736,AAA00353656109378739,1790,1818,1937,0,11858,4128,57152,457276,97127,304,1618,9857,89,0,337,12,5,12,337,0,22/10/22 23.16,16,"45.7275, 9.7127"
13737,AAA00353656109378739,1788,1812,1931,0,11924,4128,57186,457276,97127,304,1602,9857,89,0,0,2,3,8,0,0,22/10/22 23.31,16,"45.7275, 9.7127"
13738,AAA00353656109378739,1786,1812,1925,0,11858,4142,57152,457276,97127,304,1587,9858,89,0,0,8,4,8,0,0,22/10/22 23.46,16,"45.7275, 9.7127"
13739,AAA00353656109378739,1786,1806,1931,0,11858,4128,57152,457276,97127,304,1611,9859,89,0,337,2,5,12,0,0,23/10/22 0.01,16,"45.7275, 9.7127"
13740,AAA00353656109378739,1782,1806,1918,0,11924,4142,57186,457276,97127,304,1598,9860,89,0,0,9,3,9,0,0,23/10/22 0.16,16,"45.7275, 9.7127"
13741,AAA00353656109378739,1776,1800,1918,0,11858,4135,57186,457276,97127,304,1591,9860,88,0,22,1,4,8,0,0,23/10/22 0.32,16,"45.7275, 9.7127"
13742,AAA00353656109378739,1771,1793,1912,0,11858,4142,57152,457276,97127,304,1560,9859,88,0,22,3,1,5,0,0,23/10/22 0.47,16,"45.7275, 9.7127"
13743,AAA00353656109378739,1759,1793,1912,0,11858,4135,57117,457276,97127,304,1560,9859,88,0,0,0,3,8,0,0,23/10/22 1.02,16,"45.7275, 9.7127"
13744,AAA00353656109378739,1764,1787,1906,0,11858,4128,57152,457276,97127,304,1576,9859,89,0,337,5,4,8,0,0,23/10/22 1.17,16,"45.7275, 9.7127"
13745,AAA00353656109378739,1761,1781,1900,0,11858,4128,57117,457276,97127,304,1580,9860,89,0,22,0,3,7,0,0,23/10/22 1.32,16,"45.7275, 9.7127"
13746,AAA00353656109378739,1756,1781,1900,0,11858,4128,57117,457276,97127,304,1585,9861,89,0,0,1,1,3,0,0,23/10/22 1.47,16,"45.7275, 9.7127"
13747,AAA00353656109378739,1753,1775,1900,0,11924,4149,57152,457275,97126,298,,,,,,,,,,0,23/10/22 2.02,0,"45.7275, 9.7127"
13748,AAA00353656109378739,1751,1775,1893,0,11924,4149,57117,457275,97126,298,1608,9860,89,0,337,14,4,14,337,0,23/10/22 2.17,16,"45.7275, 9.7127"
13749,AAA00353656109378739,1746,1775,1893,0,11793,4128,57117,457275,97126,298,1614,9859,89,0,0,4,4,10,0,0,23/10/22 2.32,16,"45.7275, 9.7127"
13750,AAA00353656109378739,1736,1775,1950,0,11989,4128,57117,457275,97126,298,1605,9861,89,0,0,11,2,11,0,0,23/10/22 2.47,16,"45.7275, 9.7127"
13751,AAA00353656109378739,1736,1775,1906,0,11858,4128,57083,457275,97126,298,1609,9860,90,0,0,2,6,18,0,0,23/10/22 3.03,16,"45.7275, 9.7127"
13752,AAA00353656109378739,1743,1775,1893,0,11924,4128,57083,457275,97126,298,1583,9861,89,0,0,10,4,10,0,0,23/10/22 3.18,16,"45.7275, 9.7127"
13753,AAA00353656109378739,1743,1775,1887,0,11858,4128,57048,457275,97126,298,1555,9860,90,0,0,9,5,9,0,0,23/10/22 3.33,16,"45.7275, 9.7127"
13754,AAA00353656109378739,1744,1775,1887,0,11793,4128,57014,457275,97126,298,1551,9861,90,0,247,0,1,3,0,0,23/10/22 3.48,16,"45.7275, 9.7127"
13755,AAA00353656109378739,1742,1775,1893,0,11924,4128,57014,457275,97126,298,1541,9859,90,0,292,0,0,1,0,0,23/10/22 4.03,15,"45.7275, 9.7127"
13756,AAA00353656109378739,1738,1775,1881,0,11858,4135,57014,457275,97126,298,1528,9862,91,0,67,2,4,8,0,0,23/10/22 4.18,15,"45.7275, 9.7127"
13757,AAA00353656109378739,1736,1768,1881,0,11858,4142,56979,457275,97126,298,1564,9861,91,0,337,4,5,15,0,0,23/10/22 4.33,16,"45.7275, 9.7127"
13758,AAA00353656109378739,1739,1762,1881,0,11924,4122,56944,457275,97126,298,1551,9858,91,0,337,0,2,6,0,0,23/10/22 4.48,16,"45.7275, 9.7127"
13759,AAA00353656109378739,1728,1762,1887,0,11858,4128,56944,457275,97126,298,1524,9857,91,0,0,7,5,8,0,0,23/10/22 5.04,15,"45.7275, 9.7127"
13760,AAA00353656109378739,1731,1762,1875,0,11924,4128,56979,457275,97126,298,1513,9858,91,0,247,0,0,3,0,0,23/10/22 5.19,15,"45.7275, 9.7127"
13761,AAA00353656109378739,1733,1756,1868,0,11924,4128,56979,457275,97126,298,1515,9858,91,0,292,0,1,6,0,0,23/10/22 5.34,15,"45.7275, 9.7127"
13762,AAA00353656109378739,1728,1756,1868,0,11858,4142,56979,457275,97126,298,1529,9859,92,0,292,7,3,7,292,0,23/10/22 5.49,15,"45.7275, 9.7127"
13763,AAA00353656109378739,1726,1750,1875,0,11858,4142,56944,457275,97127,299,1549,9859,92,0,0,2,5,13,0,0,23/10/22 6.04,15,"45.7275, 9.7127"
13764,AAA00353656109378739,1721,1743,1868,0,11924,4149,56979,457275,97127,299,1535,9860,92,0,225,2,2,9,0,0,23/10/22 6.19,15,"45.7275, 9.7127"
13765,AAA00353656109378739,1712,1750,1862,0,11924,4128,56944,457275,97127,299,1547,9860,92,0,292,7,2,7,292,0,23/10/22 6.34,15,"45.7275, 9.7127"
13766,AAA00353656109378739,1710,1750,1931,0,11924,4122,56910,457275,97127,299,1546,9860,93,0,0,6,4,10,0,0,23/10/22 6.49,15,"45.7275, 9.7127"
13767,AAA00353656109378739,1710,1750,1887,0,11858,4142,56910,457275,97127,299,1545,9862,93,0,292,8,4,14,0,0,23/10/22 7.04,15,"45.7275, 9.7127"
13768,AAA00353656109378739,1710,1750,1868,0,11924,4115,56875,457275,97127,299,1551,9860,93,0,0,4,1,4,0,0,23/10/22 7.19,16,"45.7275, 9.7127"
13769,AAA00353656109378739,1710,1743,1868,0,11858,4135,56875,457275,97127,299,1557,9860,93,0,0,3,6,19,0,0,23/10/22 7.35,16,"45.7275, 9.7127"
13770,AAA00353656109378739,1711,1743,1868,0,11858,4128,56910,457275,97127,299,1565,9860,93,0,22,0,2,5,0,0,23/10/22 7.50,16,"45.7275, 9.7127"
13771,AAA00353656109378739,1710,1750,1875,0,11924,4149,56944,457275,97127,299,1575,9861,93,0,0,2,3,6,0,0,23/10/22 8.05,16,"45.7275, 9.7127"
13772,AAA00353656109378739,1708,1750,1875,0,11924,4122,56944,457275,97127,299,1577,9863,93,0,0,8,5,8,0,0,23/10/22 8.20,16,"45.7275, 9.7127"
13773,AAA00353656109378739,1710,1750,1875,0,11858,4128,56979,457275,97127,299,1581,9864,93,0,292,0,0,2,0,0,23/10/22 8.35,16,"45.7275, 9.7127"
13774,AAA00353656109378739,1712,1756,1875,0,11858,4128,56979,457275,97127,299,1604,9866,94,0,0,5,7,15,0,0,23/10/22 8.50,16,"45.7275, 9.7127"
13775,AAA00353656109378739,1711,1762,1893,0,11858,4128,56979,457275,97127,299,1640,9868,94,0,0,0,5,13,0,0,23/10/22 9.05,16,"45.7275, 9.7127"
13776,AAA00353656109378739,1726,1775,1893,0,11858,4149,56979,457275,97127,299,1680,9867,94,0,0,1,1,5,0,0,23/10/22 9.20,17,"45.7275, 9.7127"
13777,AAA00353656109378739,1731,1775,1893,0,11858,4142,56979,457275,97127,299,1680,9870,94,0,337,10,5,13,0,0,23/10/22 9.36,17,"45.7275, 9.7127"
13778,AAA00353656109378739,1737,1781,1900,0,11924,4115,56944,457275,97127,299,1675,9872,93,0,0,0,1,4,0,0,23/10/22 9.51,17,"45.7275, 9.7127"
13779,AAA00353656109378739,1737,1787,1912,0,11858,4135,56944,457275,97127,290,1716,9872,94,0,0,0,0,0,0,0,23/10/22 10.06,17,"45.7275, 9.7127"
13780,AAA00353656109378739,1735,1800,1912,0,11924,4128,57014,457275,97127,290,1790,9873,95,0,292,4,0,4,292,0,23/10/22 10.21,18,"45.7275, 9.7127"
13781,AAA00353656109378739,1741,1806,1925,0,11924,4142,57014,457275,97127,290,1865,9872,94,0,22,2,1,4,0,0,23/10/22 10.36,19,"45.7275, 9.7127"
13782,AAA00353656109378739,1767,1831,2025,0,11989,4128,57152,457275,97127,290,2027,9873,94,0,292,4,1,4,292,0,23/10/22 10.51,20,"45.7275, 9.7127"
13783,AAA00353656109378739,1791,1862,2006,0,11858,4142,56979,457275,97127,290,2115,9874,92,0,292,4,1,4,0,0,23/10/22 11.06,21,"45.7275, 9.7127"
13784,AAA00353656109378739,1819,1875,2012,0,11858,4135,57014,457275,97127,290,2101,9875,91,0,202,4,0,4,202,0,23/10/22 11.21,21,"45.7275, 9.7127"
13785,AAA00353656109378739,1847,1887,2025,0,11858,4122,57083,457275,97127,290,2114,9874,91,0,202,5,1,5,202,0,23/10/22 11.37,21,"45.7275, 9.7127"
13786,AAA00353656109378739,1861,1912,2043,0,11793,4128,57359,457275,97127,290,2280,9874,91,0,292,4,3,6,0,0,23/10/22 11.52,23,"45.7275, 9.7127"
13787,AAA00353656109378739,1899,1943,2081,0,11858,4149,58016,457275,97127,290,2283,9876,87,0,202,8,2,8,202,0,23/10/22 12.07,23,"45.7275, 9.7127"
13788,AAA00353656109378739,1928,1962,2093,0,11858,4142,58154,457275,97127,290,2217,9875,87,0,202,3,6,27,0,0,23/10/22 12.22,22,"45.7275, 9.7127"
13789,AAA00353656109378739,1957,1981,2112,0,11858,4128,58292,457275,97127,290,2232,9875,85,0,202,0,8,22,0,0,23/10/22 12.37,22,"45.7275, 9.7127"
13790,AAA00353656109378739,1982,2000,2125,0,11924,4142,58396,457275,97127,290,2153,9873,84,0,292,3,11,19,0,0,23/10/22 12.52,22,"45.7275, 9.7127"
13791,AAA00353656109378739,1993,2018,2150,0,11924,4128,58465,457275,97127,290,2130,9872,84,0,247,2,8,23,0,0,23/10/22 13.07,21,"45.7275, 9.7127"
13792,AAA00353656109378739,2010,2031,2156,0,11858,4108,58534,457275,97127,290,2119,9872,84,0,202,17,7,17,202,0,23/10/22 13.22,21,"45.7275, 9.7127"
13793,AAA00353656109378739,2017,2043,2168,0,11858,4128,58534,457275,97127,290,2285,9870,82,0,0,20,11,20,0,0,23/10/22 13.38,23,"45.7275, 9.7127"
13794,AAA00353656109378739,2040,2056,2181,0,11858,4115,58534,457275,97127,290,2197,9868,82,0,292,4,3,10,0,0,23/10/22 13.53,22,"45.7275, 9.7127"
13795,AAA00353656109378739,2051,2068,2206,0,11924,4115,58638,457275,97127,299,2218,9868,82,0,135,0,8,17,0,0,23/10/22 14.08,22,"45.7275, 9.7127"
13796,AAA00353656109378739,2059,2075,2212,0,11858,4128,58672,457275,97127,299,2183,9867,82,0,202,0,4,22,0,0,23/10/22 14.23,22,"45.7275, 9.7127"
13797,AAA00353656109378739,2067,2087,2218,0,11858,4128,58707,457275,97127,299,2151,9866,82,0,22,12,6,14,0,0,23/10/22 14.38,22,"45.7275, 9.7127"
13798,AAA00353656109378739,2064,2093,2306,0,11924,4115,58672,457275,97127,299,2141,9864,83,0,202,0,0,5,0,0,23/10/22 14.53,21,"45.7275, 9.7127"
13799,AAA00353656109378739,2083,2106,2256,0,11858,4128,58707,457275,97127,299,2109,9863,83,0,202,11,1,11,202,0,23/10/22 15.08,21,"45.7275, 9.7127"
13800,AAA00353656109378739,2082,2112,2250,0,11858,4122,58707,457275,97127,299,2100,9862,84,0,135,0,0,0,135,0,23/10/22 15.23,21,"45.7275, 9.7127"
13801,AAA00353656109378739,2082,2112,2243,0,11793,4122,58776,457275,97127,299,2127,9861,84,0,135,0,0,3,0,0,23/10/22 15.38,21,"45.7275, 9.7127"
13802,AAA00353656109378739,2078,2112,2250,0,11858,4115,58810,457275,97127,299,2133,9861,84,0,202,0,4,17,0,0,23/10/22 15.54,21,"45.7275, 9.7127"
13803,AAA00353656109378739,2085,2118,2256,0,11858,4135,58776,457275,97127,299,2054,9861,83,0,202,0,1,7,0,0,23/10/22 16.09,21,"45.7275, 9.7127"
13804,AAA00353656109378739,2088,2118,2256,0,11924,4142,58776,457275,97127,299,2028,9860,84,0,0,8,2,8,0,0,23/10/22 16.24,20,"45.7275, 9.7127"
13805,AAA00353656109378739,2082,2118,2256,0,11858,4149,58810,457275,97127,299,1994,9859,83,0,0,0,1,8,0,0,23/10/22 16.39,20,"45.7275, 9.7127"
13806,AAA00353656109378739,2087,2125,2256,0,11858,4128,58776,457275,97127,299,1980,9860,84,0,0,0,0,0,0,0,23/10/22 16.54,20,"45.7275, 9.7127"
13807,AAA00353656109378739,2093,2118,2256,0,11924,4128,58810,457275,97127,299,1931,9860,84,0,0,0,0,0,0,0,23/10/22 17.09,19,"45.7275, 9.7127"
13808,AAA00353656109378739,2083,2118,2250,0,11924,4149,58776,457275,97127,299,1924,9859,84,0,0,0,2,10,0,0,23/10/22 17.24,19,"45.7275, 9.7127"
13809,AAA00353656109378739,2084,2106,2243,0,11924,4142,58741,457275,97127,299,1911,9859,85,0,0,0,0,0,0,0,23/10/22 17.39,19,"45.7275, 9.7127"
13810,AAA00353656109378739,2083,2106,2250,0,11924,4122,58707,457275,97127,299,1890,9858,85,0,0,0,0,0,0,0,23/10/22 17.54,19,"45.7275, 9.7127"
13811,AAA00353656109378739,2082,2093,2237,0,11858,4128,58707,457275,97127,303,1853,9858,85,0,0,0,0,0,0,0,23/10/22 18.09,19,"45.7275, 9.7127"
13812,AAA00353656109378739,2074,2081,2218,0,11858,4122,58672,457275,97127,303,1813,9859,85,0,292,5,2,5,292,0,23/10/22 18.24,18,"45.7275, 9.7127"
13813,AAA00353656109378739,2073,2075,2206,0,11858,4122,58638,457275,97127,303,1779,9859,86,0,0,0,0,0,0,0,23/10/22 18.40,18,"45.7275, 9.7127"
13814,AAA00353656109378739,2059,2062,2293,0,11989,4122,58568,457275,97127,303,1758,9860,87,0,0,8,3,10,0,0,23/10/22 18.55,18,"45.7275, 9.7127"
13815,AAA00353656109378739,2056,2056,2206,0,11793,4128,58534,457275,97127,303,1754,9860,87,0,337,0,1,10,0,0,23/10/22 19.10,18,"45.7275, 9.7127"
13816,AAA00353656109378739,2039,2050,2181,0,11924,4128,58499,457275,97127,303,1752,9861,88,0,0,0,1,7,0,0,23/10/22 19.25,18,"45.7275, 9.7127"
13817,AAA00353656109378739,2028,2037,2175,0,11858,4128,58465,457275,97127,303,1764,9863,88,0,0,4,5,13,0,0,23/10/22 19.40,18,"45.7275, 9.7127"
13818,AAA00353656109378739,2029,2031,2193,0,11924,4128,58430,457275,97127,303,1750,9862,88,0,292,17,13,29,0,0,23/10/22 19.55,18,"45.7275, 9.7127"
13819,AAA00353656109378739,2011,2025,2162,0,11924,4135,58361,457275,97127,303,1731,9864,88,0,337,6,7,14,0,0,23/10/22 20.10,17,"45.7275, 9.7127"
13820,AAA00353656109378739,2002,2012,2150,0,11858,4149,58361,457275,97127,303,1723,9864,88,0,337,8,8,16,0,0,23/10/22 20.25,17,"45.7275, 9.7127"
13821,AAA00353656109378739,1993,2006,2137,0,11793,4135,58327,457275,97127,303,1715,9864,89,0,0,4,7,17,0,0,23/10/22 20.40,17,"45.7275, 9.7127"
13822,AAA00353656109378739,1984,1993,2162,0,11793,4128,58327,457275,97127,303,1710,9863,89,0,0,13,6,14,0,0,23/10/22 20.55,17,"45.7275, 9.7127"
13823,AAA00353656109378739,1981,1993,2131,0,11858,4128,58292,457275,97127,303,1707,9862,89,0,292,6,8,19,0,0,23/10/22 21.10,17,"45.7275, 9.7127"
13824,AAA00353656109378739,1967,1987,2118,0,11924,4128,58188,457275,97127,303,1713,9863,89,0,0,6,8,18,0,0,23/10/22 21.25,17,"45.7275, 9.7127"
